depcom,cp,ncc,nccenr,longitude,latitude
70386,70360,LA NEUVELLE-LES-SCEY,La Neuvelle-lès-Scey,5.93232218332826,47.69483736158985
70387,70130,NOIDANS-LE-FERROUX,Noidans-le-Ferroux,5.95341957591291,47.57000546067629
70388,70000,NOIDANS-LES-VESOUL,Noidans-lès-Vesoul,6.12504667654714,47.614177051474876
70389,70100,NOIRON,Noiron,5.6288066124702185,47.38322939870185
70390,70000,NOROY-LE-BOURG,Noroy-le-Bourg,6.304930155577492,47.614627084365196
70392,70120,OIGNEY,Oigney,5.8531388030369405,47.76074224005641
70393,70700,OISELAY-ET-GRACHAUX,Oiselay-et-Grachaux,5.93325739314397,47.420984385598445
70394,70100,ONAY,Onay,5.687272015038861,47.38549512075594
70395,70110,OPPENANS,Oppenans,6.379199770370943,47.588174862959306
70396,70110,ORICOURT,Oricourt,6.3929498306678605,47.594983316497995
70397,70230,ORMENANS,Ormenans,6.204601384403191,47.452562764713036
70398,70300,ORMOICHE,Ormoiche,6.310106865930041,47.8054615564554
70399,70500,ORMOY,Ormoy,5.9805418352100705,47.88906203536661
70400,70500,OUGE,Ouge,5.702610969481869,47.7949331560892
70401,70360,OVANCHES,Ovanches,5.95271400197373,47.62947251916269
70402,70600,OYRIERES,Oyrières,5.56300077385367,47.53240605556021
70403,70200,PALANTE,Palante,6.58503307693809,47.658617707646364
70404,70210,PASSAVANT-LA-ROCHERE,Passavant-la-Rochère,6.038605669767981,47.96772777468484
70405,70190,PENNESIERES,Pennesières,6.096250052442762,47.48522498525454
70406,70600,PERCEY-LE-GRAND,Percey-le-Grand,5.38956559610695,47.6090344225811
70407,70190,PERROUSE,Perrouse,6.050638684473789,47.361208963788364
70408,70140,PESMES,Pesmes,5.5641589480299105,47.27929150975048
70409,70600,PIERRECOURT,Pierrecourt,5.589659525754391,47.64349182398378
70410,70150,PIN,Pin,5.864294648387282,47.322714067019064
70411,70800,LA PISSEURE,La Pisseure,6.226562720894119,47.860936857283924
70412,70800,PLAINEMONT,Plainemont,6.218054979531101,47.85306400676813
70413,70290,PLANCHER-BAS,Plancher-Bas,6.732084574896609,47.720691061953424
70414,70290,PLANCHER-LES-MINES,Plancher-les-Mines,6.74152601818596,47.7600359757169
70415,70210,POLAINCOURT-ET-CLAIREFONTAINE,Polaincourt-et-Clairefontaine,6.068578426392401,47.883190155070224
70416,70240,POMOY,Pomoy,6.35320080942163,47.66189931060257
70417,70360,PONTCEY,Pontcey,6.028709198988001,47.63022812377449
70418,70130,LA ROMAINE,La Romaine,5.9208815915781505,47.53479479203232
70419,70210,PONT-DU-BOIS,Pont-du-Bois,6.124459698511509,47.96817840217324
70420,70110,PONT-SUR-L'OGNON,Pont-sur-l'Ognon,6.388212119500838,47.52034103066783
70421,70170,PORT-SUR-SAONE,Port-sur-Saône,6.043968686694651,47.68747976202285
70422,70100,POYANS,Poyans,5.4699193702205715,47.44615648582975
70423,70120,PREIGNEY,Preigney,5.77443281914568,47.76263411007372
70425,70310,LA PROISELIERE-ET-LANGLE,La Proiselière-et-Langle,6.502677360353281,47.825987212684964
70426,70170,PROVENCHERE,Provenchère,6.126048483431091,47.722244949323546
70427,70160,PURGEROT,Purgerot,5.998073769319859,47.74901343000052
70428,70000,PUSEY,Pusey,6.12592927865358,47.65198728352547
70429,70000,PUSY-ET-EPENOUX,Pusy-et-Épenoux,6.14951314312984,47.66756818319766
70430,70120,LA QUARTE,La Quarte,5.694842653352411,47.77349888993513
70431,70190,QUENOCHE,Quenoche,6.10322029465934,47.46792296640075
70432,70200,QUERS,Quers,6.424550192845191,47.734605439787806
70433,70000,QUINCEY,Quincey,6.186176482757549,47.6116234114536
70435,70280,RADDON-ET-CHAPENDU,Raddon-et-Chapendu,6.47023755049283,47.841366329049954
70436,70500,RAINCOURT,Raincourt,5.8852301090955805,47.859923862711724
70437,70500,RANZEVELLE,Ranzevelle,5.98422713970233,47.90698056170329
70438,70130,RAY-SUR-SAONE,Ray-sur-Saône,5.82648202738966,47.585760674807
70439,70000,RAZE,Raze,6.01138190385193,47.58293565913621
70440,70130,RECOLOGNE,Recologne,5.7756755656476,47.5815764333974
70441,70190,RECOLOGNE-LES-RIOZ,Recologne-lès-Rioz,5.986632370107083,47.47367539352285
70442,70120,RENAUCOURT,Renaucourt,5.77325371568085,47.637475357642465
70443,70140,LA GRANDE-RESIE,La Grande-Résie,5.57079522372762,47.33498891047616
70444,70140,LA RESIE-SAINT-MARTIN,La Résie-Saint-Martin,5.60676089236563,47.311668971724885
70445,70200,RIGNOVELLE,Rignovelle,6.479863571274121,47.763604231755494
70446,70100,RIGNY,Rigny,5.63185462226047,47.47232874129334
70447,70190,RIOZ,Rioz,6.068804799441281,47.423792333848034
70448,70180,ROCHE-ET-RAUCOURT,Roche-et-Raucourt,5.707032532607852,47.6192152541652
70449,70230,ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS,Roche-sur-Linotte-et-Sorans-les-Cordiers,6.20180680043618,47.47245984324164
70450,70120,LA ROCHELLE,La Rochelle,5.73081935753998,47.7456480119257
70451,70250,RONCHAMP,Ronchamp,6.631830411616751,47.69952036008686
70452,70000,ROSEY,Rosey,6.026366209059131,47.565432874534295
70453,70310,LA ROSIERE,La Rosière,6.62459169314324,47.90696711845178
70454,70500,ROSIERES-SUR-MANCE,Rosières-sur-Mance,5.79564985121082,47.83597718731075
70455,70200,ROYE,Roye,6.5417097955098,47.66894935296248
70456,70190,RUHANS,Ruhans,6.135907857632629,47.45893887153693
70457,70360,RUPT-SUR-SAONE,Rupt-sur-Saône,5.93093341855706,47.645333499894676
70459,70270,SAINT-BARTHELEMY,Saint-Barthélemy,6.587090512044149,47.7486541645575
70460,70280,SAINT-BRESSON,Saint-Bresson,6.50558372089901,47.87004349514302
70461,70100,SAINT-BROING,Saint-Broing,5.697064081248271,47.44831866439813
70462,70110,SAINT-FERJEUX,Saint-Ferjeux,6.509400368442931,47.542883126985814
70463,70130,SAINT-GAND,Saint-Gand,5.84947367040764,47.51764709479934
70464,70200,SAINT-GERMAIN,Saint-Germain,6.52918856967058,47.72158458776482
70466,70100,SAINT-LOUP-NANTOUARD,Saint-Loup-Nantouard,5.72377112011396,47.42517851564876
70467,70800,SAINT-LOUP-SUR-SEMOUSE,Saint-Loup-sur-Semouse,6.272152945992921,47.883993961583315
70468,70500,SAINT-MARCEL,Saint-Marcel,5.823177267197621,47.82541110170008
70469,70310,SAINTE-MARIE-EN-CHANOIS,Sainte-Marie-en-Chanois,6.511163472064408,47.83294040156976
70470,70300,SAINTE-MARIE-EN-CHAUX,Sainte-Marie-en-Chaux,6.31176812889873,47.78919997729939
70471,70700,SAINTE-REINE,Sainte-Reine,5.77792471624618,47.496857098338516
70472,70160,SAINT-REMY,Saint-Remy,6.09521083962648,47.83475452250906
70473,70300,SAINT-SAUVEUR,Saint-Sauveur,6.38351643672878,47.80336409664327
70474,70110,SAINT-SULPICE,Saint-Sulpice,6.446984999390371,47.56546874313091
70475,70300,SAINT-VALBERT,Saint-Valbert,6.39462468782996,47.851687873346364
70476,70210,SAPONCOURT,Saponcourt,6.026416251679161,47.87167633002142
70477,70400,SAULNOT,Saulnot,6.63310293558697,47.56161943206801
70478,70240,SAULX,Saulx,6.277871003159782,47.694666389890536
70479,70100,SAUVIGNEY-LES-GRAY,Sauvigney-lès-Gray,5.740783889999439,47.446396346434355
70480,70140,SAUVIGNEY-LES-PESMES,Sauvigney-lès-Pesmes,5.56920129884549,47.301697925012654
70481,70130,SAVOYEUX,Savoyeux,5.747279944517779,47.54712223692092
70482,70360,SCEY-SUR-SAONE-ET-SAINT-ALBIN,Scey-sur-Saône-et-Saint-Albin,5.96940309365281,47.665979200281576
70483,70170,SCYE,Scye,6.056814950891482,47.655617999056076
70484,70400,SECENANS,Secenans,6.57392740185958,47.552635885190895
70485,70210,SELLES,Selles,6.08654817201064,47.96197527058236
70486,70120,SEMMADON,Semmadon,5.870649590759769,47.738698783745036
70487,70110,SENARGENT-MIGNAFANS,Senargent-Mignafans,6.52549237109374,47.56492327746751
70488,70160,SENONCOURT,Senoncourt,6.06145621018331,47.82933624273667
70489,70440,SERVANCE-MIELLIN,Servance-Miellin,6.6811328057363895,47.814209570208554
70490,70240,SERVIGNEY,Servigney,6.2996889835135,47.72378059569554
70491,70130,SEVEUX,Seveux,5.7477887507138785,47.55701774515811
70492,70130,SOING-CUBRY-CHARENTENAY,Soing-Cubry-Charentenay,5.878189725023139,47.581794260043594
70493,70190,SORANS-LES-BREUREY,Sorans-lès-Breurey,6.0499861971281605,47.396360468503744
70494,70150,SORNAY,Sornay,5.69778057300368,47.278062015557644
70496,70500,TARTECOURT,Tartécourt,5.98038846731444,47.83863081293935
70497,70400,TAVEY,Tavey,6.742532281225159,47.56536668223429
70498,70270,TERNUAY-MELAY-ET-SAINT-HILAIRE,Ternuay-Melay-et-Saint-Hilaire,6.628263989144779,47.78432501193269
70499,70120,THEULEY,Theuley,5.80044713709488,47.62241571670658
70500,70230,THIEFFRANS,Thieffrans,6.315124530410699,47.49992003070214
70501,70230,THIENANS,Thiénans,6.27189112555279,47.46690703443694
70502,70120,TINCEY-ET-PONTREBEAU,Tincey-et-Pontrebeau,5.791616873408731,47.606415104968605
70503,70190,TRAITIEFONTAINE,Traitiéfontaine,6.089492595758302,47.41423574144034
70504,70360,TRAVES,Traves,5.970390902982139,47.6119100095374
70505,70100,LE TREMBLOIS,Le Tremblois,5.5770992341154,47.38348678809145
70506,70400,TREMOINS,Trémoins,6.7036321819499705,47.56120222476333
70507,70190,TRESILLEY,Trésilley,6.030517150881621,47.450920999411466
70509,70150,TROMAREY,Tromarey,5.7193409092304,47.33791015448315
70510,70140,VADANS,Vadans,5.5859610356202305,47.347262040120555
70511,70180,VAITE,Vaite,5.726941409359389,47.59173240098991
70512,70320,LA VAIVRE,La Vaivre,6.366495519272079,47.914653702336096
70513,70000,VAIVRE-ET-MONTOILLE,Vaivre-et-Montoille,6.10332358991948,47.630070273375374
70514,70140,VALAY,Valay,5.638514743140669,47.337973416391776
70515,70200,LE VAL-DE-GOUHENANS,Le Val-de-Gouhenans,6.48383813740009,47.62023510270748
70516,70000,VALLEROIS-LE-BOIS,Vallerois-le-Bois,6.28885829753199,47.548414121202825
70517,70000,VALLEROIS-LORIOZ,Vallerois-Lorioz,6.150058825791372,47.56395862302781
70518,70160,LE VAL-SAINT-ELOI,Le Val-Saint-Éloi,6.182938847866381,47.73602389501123
70519,70190,VANDELANS,Vandelans,6.16396245212928,47.39421457887986
70520,70130,VANNE,Vanne,5.83812278521392,47.604392760589
70521,70700,VANTOUX-ET-LONGEVELLE,Vantoux-et-Longevelle,5.84634805233947,47.433953276224365
70522,70240,VAROGNE,Varogne,6.204356698004429,47.714720863212726
70523,70600,VARS,Vars,5.53248926058681,47.533973616814706
70524,70170,VAUCHOUX,Vauchoux,6.02650329195221,47.66181178182795
70525,70120,VAUCONCOURT-NERVEZAIN,Vauconcourt-Nervezain,5.82639743227466,47.65961864953187
70526,70210,VAUVILLERS,Vauvillers,6.096286743032111,47.92209109915119
70527,70700,VAUX-LE-MONCELOT,Vaux-le-Moncelot,5.90019727552628,47.47225776749705
70528,70100,VELESMES-ECHEVANNE,Velesmes-Échevanne,5.70091687826423,47.41940643910337
70529,70100,VELET,Velet,5.565962019601439,47.42786625805454
70530,70110,VELLECHEVREUX-ET-COURBENANS,Vellechevreux-et-Courbenans,6.538438793026691,47.53930191052361
70531,70700,VELLECLAIRE,Velleclaire,5.86078782848561,47.430896705120965
70532,70000,VELLEFAUX,Vellefaux,6.13741236002915,47.552588601333724
70533,70700,VELLEFREY-ET-VELLEFRANGE,Vellefrey-et-Vellefrange,5.828874689283221,47.42987568494066
70534,70240,VELLEFRIE,Vellefrie,6.219749429262721,47.70438912161815
70535,70000,VELLEGUINDRY-ET-LEVRECEY,Velleguindry-et-Levrecey,6.097815026133391,47.558151662018496
70536,70000,VELLE-LE-CHATEL,Velle-le-Châtel,6.045642728894321,47.600061929064196
70537,70240,VELLEMINFROY,Velleminfroy,6.317203135958921,47.66202619793256
70538,70700,VELLEMOZ,Vellemoz,5.794006299878679,47.47395417209823
70539,70130,VELLEXON-QUEUTREY-ET-VAUDEY,Vellexon-Queutrey-et-Vaudey,5.8052619418278795,47.561954081522714
70540,70700,VELLOREILLE-LES-CHOYE,Velloreille-lès-Choye,5.736652857157021,47.391548786612056
70541,70300,VELORCEY,Velorcey,6.25089534274387,47.777393791369676
70542,70100,VENERE,Venère,5.67409287925642,47.36057871411336
70544,70200,LA VERGENNE,La Vergenne,6.523143900114471,47.61004516592068
70545,70500,VENISEY,Venisey,5.993341353065352,47.83109561087576
70546,70180,VEREUX,Vereux,5.650182971835599,47.52054903100302
70547,70400,VERLANS,Verlans,6.7203241533153895,47.571484267062495
70548,70500,VERNOIS-SUR-MANCE,Vernois-sur-Mance,5.782809112886682,47.84618882207115
70549,70130,LA VERNOTTE,La Vernotte,5.86762979449371,47.509094889501135
70550,70000,VESOUL,Vesoul,6.1547873541492,47.62148439792079
70552,70110,VILLAFANS,Villafans,6.471953163830389,47.5809458749617
70553,70110,VILLARGENT,Villargent,6.48531876148765,47.540902746542216
70554,70500,VILLARS-LE-PAUTEL,Villars-le-Pautel,5.932653709307391,47.8947715531397
70555,70160,LA VILLEDIEU-EN-FONTENETTE,La Villedieu-en-Fontenette,6.197097078595699,47.77166905283849
70557,70700,VILLEFRANCON,Villefrancon,5.743921787991829,47.40398785517496
70558,70240,LA VILLENEUVE-BELLENOYE-ET-LA-MAIZE,La Villeneuve-Bellenoye-et-la-Maize,6.249333954576321,47.70807475980552
70559,70000,VILLEPAROIS,Villeparois,6.17954557507022,47.656845747502864
70560,70190,VILLERS-BOUTON,Villers-Bouton,5.97874696638749,47.45135701822643
70561,70110,VILLERSEXEL,Villersexel,6.43271553272324,47.55057297645043
70562,70110,VILLERS-LA-VILLE,Villers-la-Ville,6.461821558970359,47.54791014431281
70563,70000,VILLERS-LE-SEC,Villers-le-Sec,6.2187210495753105,47.59901917919971
70564,70300,VILLERS-LES-LUXEUIL,Villers-lès-Luxeuil,6.285248360342421,47.771030007795105
70565,70190,VILLERS-PATER,Villers-Pater,6.161584503348669,47.46635216271384
70566,70170,VILLERS-SUR-PORT,Villers-sur-Port,6.074829057565351,47.713694525550025
70567,70400,VILLERS-SUR-SAULNOT,Villers-sur-Saulnot,6.646856127152809,47.54857464816083
70568,70120,VILLERS-VAUDEY,Villers-Vaudey,5.75771867387556,47.67206753954498
70569,70240,VILORY,Vilory,6.230275236982569,47.72391669981972
70571,70300,VISONCOURT,Visoncourt,6.316141020032572,47.75214228986962
70572,70500,VITREY-SUR-MANCE,Vitrey-sur-Mance,5.76103745190745,47.81338301992507
70573,70310,LA VOIVRE,La Voivre,6.557236123094022,47.82164083816358
70574,70180,VOLON,Volon,5.72584320449644,47.62238010681938
70575,70190,VORAY-SUR-L'OGNON,Voray-sur-l'Ognon,6.01754864952306,47.338650472536784
70576,70500,VOUGECOURT,Vougécourt,5.992892955118111,47.94188333130826
70577,70200,VOUHENANS,Vouhenans,6.4804539060494895,47.65006822586917
70578,70150,VREGILLE,Vregille,5.8906102013218105,47.319359202720264
70579,70400,VYANS-LE-VAL,Vyans-le-Val,6.7666943803775785,47.549268776147315
70580,70130,VY-LE-FERROUX,Vy-le-Ferroux,5.9729283677251415,47.585723529623706
70581,70200,VY-LES-LURE,Vy-lès-Lure,6.44695172356843,47.647458064621674
70582,70120,VY-LES-RUPT,Vy-lès-Rupt,5.8946047692310195,47.63903391112388
70583,70230,VY-LES-FILAIN,Vy-lès-Filain,6.196157634869401,47.51135386301444
71001,71290,L'ABERGEMENT-DE-CUISERY,L'Abergement-de-Cuisery,4.95892815179202,46.57779184477298
71002,71370,L'ABERGEMENT-SAINTE-COLOMBE,L'Abergement-Sainte-Colombe,5.00582989739335,46.75171770791234
71003,71350,ALLEREY-SUR-SAONE,Allerey-sur-Saône,4.9826099401199,46.90523450123888
71004,71380,ALLERIOT,Allériot,4.94385189409547,46.81402876252618
71005,71510,ALUZE,Aluze,4.68515547286295,46.847829950107624
71006,71800,AMANZE,Amanzé,4.24018456660768,46.331170752118474
71007,71460,AMEUGNY,Ameugny,4.67779766369536,46.52551599564466
71008,71170,ANGLURE-SOUS-DUN,Anglure-sous-Dun,4.359942142575041,46.23253887451343
71009,71550,ANOST,Anost,4.099172280351711,47.077326073795795
71010,71400,ANTULLY,Antully,4.410946845690221,46.902848061131486
71011,71110,ANZY-LE-DUC,Anzy-le-Duc,4.05924878279117,46.319487475031686
71012,71110,ARTAIX,Artaix,4.0097861188364,46.2451908338651
71013,71270,AUTHUMES,Authumes,5.30260060486513,46.889373623771924
71014,71400,AUTUN,Autun,4.297796413244609,46.95100337556488
71015,71400,AUXY,Auxy,4.40162836350842,46.94888741554629
71016,71260,AZE,Azé,4.75957938978266,46.43151743519442
71017,71220,BALLORE,Ballore,4.36749235979803,46.53504990498074
71018,71500,BANTANGES,Bantanges,5.111675827710261,46.609305019635805
71019,71640,BARIZEY,Barizey,4.67806683152511,46.78849456833805
71020,71540,BARNAY,Barnay,4.33799268598535,47.08741426368845
71021,71120,BARON,Baron,4.27776454351326,46.492860037459515
71022,71800,BAUDEMONT,Baudemont,4.28463989578437,46.28654930572265
71023,71370,BAUDRIERES,Baudrières,5.012093103613701,46.67324695648376
71024,71110,BAUGY,Baugy,4.026337914368099,46.29727487874314
71025,71220,BEAUBERY,Beaubery,4.398016004288589,46.402293465709256
71026,71240,BEAUMONT-SUR-GROSNE,Beaumont-sur-Grosne,4.858686105960051,46.66412686423458
71027,71580,BEAUREPAIRE-EN-BRESSE,Beaurepaire-en-Bresse,5.3874299999135,46.667848835588586
71028,71270,BEAUVERNOIS,Beauvernois,5.443328888095829,46.83422646983006
71029,71270,BELLEVESVRE,Bellevesvre,5.3635292152728296,46.84039778308914
71030,71250,BERGESSERIN,Bergesserin,4.560712924053259,46.40108511840777
71031,71960,BERZE-LE-CHATEL,Berzé-le-Châtel,4.689068027439699,46.383946133668324
71032,71960,BERZE-LA-VILLE,Berzé-la-Ville,4.7040609126892505,46.363908275855216
71033,71620,BEY,Bey,4.962468101772919,46.82091790246977
71034,71390,BISSEY-SOUS-CRUCHAUD,Bissey-sous-Cruchaud,4.68283192370701,46.730786152411156
71035,71260,BISSY-LA-MACONNAISE,Bissy-la-Mâconnaise,4.788543346234281,46.48060523596393
71036,71460,BISSY-SOUS-UXELLES,Bissy-sous-Uxelles,4.719593206347718,46.56812677998696
71037,71460,BISSY-SUR-FLEY,Bissy-sur-Fley,4.61923092600757,46.66235418278819
71038,71710,LES BIZOTS,Les Bizots,4.38996411343737,46.7509145283985
71039,71250,BLANOT,Blanot,4.73355234031827,46.47334654277575
71040,71450,BLANZY,Blanzy,4.390051721281939,46.70318443524503
71041,71800,BOIS-SAINTE-MARIE,Bois-Sainte-Marie,4.354539350694809,46.328968511536274
71042,71460,BONNAY,Bonnay,4.62110517118701,46.549749979449686
71043,71350,LES BORDES,Les Bordes,5.028271279624281,46.8963335447861
71044,71330,BOSJEAN,Bosjean,5.33384661346983,46.76083394221529
71045,71330,BOUHANS,Bouhans,5.295013433933349,46.77242571153796
71046,71320,LA BOULAYE,La Boulaye,4.1278440098775,46.74658311729211
71047,71140,BOURBON-LANCY,Bourbon-Lancy,3.772334737425219,46.618956865989375
71048,71110,BOURG-LE-COMTE,Bourg-le-Comte,3.98756216599584,46.308424175751746
71050,71520,BOURGVILAIN,Bourgvilain,4.630070536249549,46.36949315338381
71051,71150,BOUZERON,Bouzeron,4.725863881279541,46.88955433177192
71052,71700,BOYER,Boyer,4.883648303412609,46.59166481875775
71054,71350,BRAGNY-SUR-SAONE,Bragny-sur-Saône,5.030124602789389,46.91071150838628
71055,71520,BRANDON,Brandon,4.566264403032579,46.36768526841713
71056,71500,BRANGES,Branges,5.17453660444713,46.64506051361751
71057,71250,BRAY,Bray,4.71369409458151,46.505169303430606
71058,71460,BRESSE-SUR-GROSNE,Bresse-sur-Grosne,4.730779364812769,46.591375172629824
71059,71670,LE BREUIL,Le Breuil,4.4828521591350485,46.79388024666002
71060,71110,BRIANT,Briant,4.148518413306179,46.29971080019704
71061,71290,BRIENNE,Brienne,5.0208517545917895,46.556899392433
71062,71190,BRION,Brion,4.22713800976137,46.90855457487279
71063,71190,BROYE,Broye,4.289312512843289,46.870955493003954
71064,71500,BRUAILLES,Bruailles,5.23526994764218,46.59524957074553
71065,71250,BUFFIERES,Buffières,4.5380745543463,46.42931208002622
71066,71260,BURGY,Burgy,4.83100299807287,46.46372032632015
71067,71460,BURNAND,Burnand,4.637055042335259,46.602660143981
71068,71460,BURZY,Burzy,4.58201340569173,46.59712924670162
71069,71960,BUSSIERES,Bussières,4.70067574510853,46.33873981493237
71070,71390,BUXY,Buxy,4.69530540993558,46.71078907766707
71071,71110,CERON,Céron,3.94292057015249,46.281786174862354
71072,71390,CERSOT,Cersot,4.631096223607259,46.7090176798868
71073,71150,CHAGNY,Chagny,4.752794648076611,46.90986113633599
71074,71570,CHAINTRE,Chaintré,4.757976954764259,46.26041045189577
71075,71140,CHALMOUX,Chalmoux,3.8478024268162696,46.59771225202352
71076,71100,CHALON-SUR-SAONE,Chalon-sur-Saône,4.85352412155201,46.78129583438385
71077,71110,CHAMBILLY,Chambilly,4.013014406735189,46.27938313129105
71078,71510,CHAMILLY,Chamilly,4.683118788709819,46.86677199486489
71079,71480,CHAMPAGNAT,Champagnat,5.380615219359051,46.48241613440231
71080,71460,CHAMPAGNY-SOUS-UXELLES,Champagny-sous-Uxelles,4.74218602049552,46.580394359889226
71081,71530,CHAMPFORGEUIL,Champforgeuil,4.833836701897151,46.81943830721128
71082,71120,CHAMPLECY,Champlecy,4.2433366005307,46.46982498493015
71084,71570,CHANES,Chânes,4.7537948356016395,46.2514679616085
71085,21340,CHANGE,Change,4.633805209350719,46.92962108397985
71086,71120,CHANGY,Changy,4.25221121281946,46.402185162836176
71087,71460,CHAPAIZE,Chapaize,4.736217245438349,46.557067943202775
71088,71130,LA CHAPELLE-AU-MANS,La Chapelle-au-Mans,3.97109909739215,46.62554931963687
71089,71240,LA CHAPELLE-DE-BRAGNY,La Chapelle-de-Bragny,4.766103553688759,46.63316671081115
71090,71570,LA CHAPELLE-DE-GUINCHAY,La Chapelle-de-Guinchay,4.75376649304754,46.21003604862827
71091,71520,LA CHAPELLE-DU-MONT-DE-FRANCE,La Chapelle-du-Mont-de-France,4.53543052467921,46.38161408977341
71092,71500,LA CHAPELLE-NAUDE,La Chapelle-Naude,5.19076627397103,46.593407228102635
71093,71310,LA CHAPELLE-SAINT-SAUVEUR,La Chapelle-Saint-Sauveur,5.26781964983059,46.843225056122435
71094,71700,LA CHAPELLE-SOUS-BRANCION,La Chapelle-sous-Brancion,4.79903486015338,46.56150178701258
71095,71800,LA CHAPELLE-SOUS-DUN,La Chapelle-sous-Dun,4.293092687942139,46.259435697651384
71096,71190,LA CHAPELLE-SOUS-UCHON,La Chapelle-sous-Uchon,4.2320458608237095,46.83556303791602
71097,71470,LA CHAPELLE-THECLE,La Chapelle-Thècle,5.1135310408717585,46.55612603295169
71098,71320,CHARBONNAT,Charbonnat,4.114287014778301,46.78813791908944
71099,71260,CHARBONNIERES,Charbonnières,4.832461957422451,46.39074000864549
71100,71700,CHARDONNAY,Chardonnay,4.862533093622141,46.50914649205209
71101,71270,CHARETTE-VARENNES,Charette-Varennes,5.19845203369738,46.91302630589757
71102,71100,LA CHARMEE,La Charmée,4.79378334389973,46.719199314673716
71103,71710,CHARMOY,Charmoy,4.33244356784996,46.7560987785407
71104,71350,CHARNAY-LES-CHALON,Charnay-lès-Chalon,5.091654161242521,46.93843239523622
71105,71850,CHARNAY-LES-MACON,Charnay-lès-Mâcon,4.784221365187431,46.308640222160925
71106,71120,CHAROLLES,Charolles,4.27509251184336,46.43435266669281
71107,71510,CHARRECEY,Charrecey,4.66648235690979,46.83819549413215
71108,71570,CHASSELAS,Chasselas,4.718192634637879,46.275429009444565
71109,71150,CHASSEY-LE-CAMP,Chassey-le-Camp,4.6955512626949405,46.886402302874835
71110,71170,CHASSIGNY-SOUS-DUN,Chassigny-sous-Dun,4.2939014733020695,46.238712704980024
71111,71130,CHASSY,Chassy,4.11278901356516,46.587339755914925
71112,71250,CHATEAU,Château,4.60051776959355,46.42665257514264
71113,71740,CHATEAUNEUF,Châteauneuf,4.25435584810762,46.21213765842287
71115,71510,CHATEL-MORON,Châtel-Moron,4.64672163343166,46.79255024057093
71116,71800,CHATENAY,Châtenay,4.38217670916075,46.29081100572344
71117,71380,CHATENOY-EN-BRESSE,Châtenoy-en-Bresse,4.912870096998489,46.79113126907103
71118,71880,CHATENOY-LE-ROYAL,Châtenoy-le-Royal,4.81591521469622,46.793604455642914
71119,71150,CHAUDENAY,Chaudenay,4.79237835376402,46.91465564204778
71120,71170,CHAUFFAILLES,Chauffailles,4.339820611250189,46.20575925952226
71121,71310,LA CHAUX,La Chaux,5.259311384460121,46.82807967224485
71122,71150,CHEILLY-LES-MARANGES,Cheilly-lès-Maranges,4.66954177891503,46.894887474307524
71123,71340,CHENAY-LE-CHATEL,Chenay-le-Châtel,3.93808339760038,46.22689301906844
71124,71390,CHENOVES,Chenôves,4.6834682859088,46.666832883696586
71125,71250,CHERIZET,Chérizet,4.570559006846199,46.517131800161565
71126,71960,CHEVAGNY-LES-CHEVRIERES,Chevagny-les-Chevrières,4.771988770426309,46.33224935051929
71127,71220,CHEVAGNY-SUR-GUYE,Chevagny-sur-Guye,4.5072293827077,46.53869795776993
71128,71220,CHIDDES,Chiddes,4.514085120380449,46.45665141128856
71129,71540,CHISSEY-EN-MORVAN,Chissey-en-Morvan,4.225258452604921,47.11567660309089
71130,71460,CHISSEY-LES-MACON,Chissey-lès-Mâcon,4.741705852284971,46.52456071216056
71131,71350,CIEL,Ciel,5.04217150275307,46.881677169185636
71132,71420,CIRY-LE-NOBLE,Ciry-le-Noble,4.3000016403447,46.60517982958049
71133,71800,LA CLAYETTE,La Clayette,4.30418464392221,46.28902896597513
71134,71520,CLERMAIN,Clermain,4.580570315881018,46.367487910252706
71135,71260,CLESSE,Clessé,4.81508538823524,46.41623739679485
71136,71130,CLESSY,Clessy,4.08605979694773,46.556978557632604
71137,71250,CLUNY,Cluny,4.658048173454089,46.433937529339616
71139,71460,COLLONGE-EN-CHAROLLAIS,Collonge-en-Charollais,4.530962221101889,46.64015112406164
71140,71360,COLLONGE-LA-MADELEINE,Collonge-la-Madeleine,4.521048534668059,46.94016960341211
71141,71800,COLOMBIER-EN-BRIONNAIS,Colombier-en-Brionnais,4.333080952326471,46.355338879057534
71142,71990,LA COMELLE,La Comelle,4.11090664354874,46.87911836670754
71143,71480,CONDAL,Condal,5.28057151209954,46.46013402733347
71144,71540,CORDESSE,Cordesse,4.3420324304735,47.037842663840195
71145,71460,CORMATIN,Cormatin,4.68623612765733,46.54520618813533
71146,71250,CORTAMBERT,Cortambert,4.71414864069838,46.47814259089463
71147,71460,CORTEVAIX,Cortevaix,4.6376624274542095,46.53600467920983
71148,71170,COUBLANC,Coublanc,4.27291086128412,46.17320566341
71149,71490,COUCHES,Couches,4.57158019277177,46.86924932614567
71150,71680,CRECHES-SUR-SAONE,Crêches-sur-Saône,4.78609070566012,46.24646212421468
71151,71490,CREOT,Créot,4.61240490181463,46.917314795776754
71152,71760,CRESSY-SUR-SOMME,Cressy-sur-Somme,3.86762524073333,46.69391506989904
71153,71200,LE CREUSOT,Le Creusot,4.428059050411991,46.80447989307652
71154,71530,CRISSEY,Crissey,4.88232231084605,46.81775431486957
71155,71140,CRONAT,Cronat,3.6834465660481697,46.721272690541475
